ID;rating
5001;0.864943171955617
5002;0.834569823282596
5003;0.128138343914266
5004;0.443260251677431
5005;0.95
5006;0.785364708601475
5007;0.95
5008;0.708313580452428
5009;0.95
5010;0.793804989629877
5011;0.839745774379276
5012;0.685802122994199
5013;0.868608273233923
5014;0.890101632649963
5015;0.95
5016;0.893006773298739
5017;0.95
5018;0.841402804052498
5019;0.765731840779841
5020;0.86342070082232
5021;0.95
5022;0.879759376316618
5023;0.904578817013959
5024;0.818965408896236
5025;0.292083528747784
5026;0.918876853133571
5027;0.899841120677735
5028;0.95
5029;0.95
5030;0.922289799854853
5031;0.825952853964672
5032;0.61266625285962
5033;0.74159709670297
5034;0.832669563713218
5035;0.422775415199713
5036;0.637721993631119
5037;0.95
5038;0.76605569973923
5039;0.244097922652159
5040;0.492685432519302
5041;0.95
5042;0.797412124614431
5043;0.91188501605499
5044;0.95
5045;0.8324005706313
5046;0.538433933924193
5047;0.866521416358555
5048;0.95
5049;0.895386664548288
5050;0.759110784303805
5051;0.95
5052;0.264038893894547
5053;0.726211958304608
5054;0.619769102565923
5055;0.05
5056;0.637967020338777
5057;0.587375224941169
5058;0.781237515235216
5059;0.722624318824275
5060;0.95
5061;0.881912963240602
5062;0.896353861954979
5063;0.609366145050812
5064;0.929180181599933
5065;0.95
5066;0.878700044012967
5067;0.922007557978361
5068;0.95
5069;0.928912511258094
5070;0.681242218371325
5071;0.806472965745798
5072;0.381262119493634
5073;0.95
5074;0.467950875001259
5075;0.95
5076;0.718854203936258
5077;0.95
5078;0.481921762248386
5079;0.737974298688365
5080;0.690486594929113
5081;0.95
5082;0.557448410428969
5083;0.598501575469986
5084;0.700283847942565
5085;0.839880810454456
5086;0.95
5087;0.95
5088;0.199285308747685
5089;0.62738850725302
5090;0.627341962882823
5091;0.95
5092;0.856166966391418
5093;0.904239689127373
5094;0.779933212189251
5095;0.508529332594262
5096;0.843511461386018
5097;0.95
5098;0.95
5099;0.676965909715499
5100;0.676286930970562
5101;0.355807914859804
5102;0.719357005366099
5103;0.95
5104;0.873348655275083
5105;0.95
5106;0.70025410188635
5107;0.767736740826487
5108;0.467878425254384
5109;0.95
5110;0.312183945422932
5111;0.95
5112;0.760483659453762
5113;0.745970022491587
5114;0.888435068548664
5115;0.95
5116;0.95
5117;0.20183213626982
5118;0.755212803086733
5119;0.89607315723691
5120;0.721541555702217
5121;0.943017443255842
5122;0.689098962767016
5123;0.746688077077479
5124;0.758938929573499
5125;0.95
5126;0.771148016210326
5127;0.273613803468801
5128;0.791269471772132
5129;0.716954607779462
5130;0.86098902757665
5131;0.826699917817951
5132;0.790838338697411
5133;0.922966821250767
5134;0.211410798637535
5135;0.878765407409247
5136;0.895822845709122
5137;0.855973233027317
5138;0.95
5139;0.72259426149929
5140;0.392143624154888
5141;0.846060803968959
5142;0.714617817500554
5143;0.0796596386043711
5144;0.61402858793977
5145;0.850578171285991
5146;0.81079038729245
5147;0.512159642304946
5148;0.784161352555932
5149;0.95
5150;0.95
5151;0.847240561739183
5152;0.756898314118161
5153;0.95
5154;0.715298425837411
5155;0.7568950737553
5156;0.882216167568168
5157;0.384748392316799
5158;0.84850113800466
5159;0.677129334533326
5160;0.95
5161;0.717415314477106
5162;0.841588695972391
5163;0.869139875595252
5164;0.442373399331736
5165;0.656277026058907
5166;0.90978774269386
5167;0.512397588267721
5168;0.95
5169;0.794359625176628
5170;0.602148905349879
5171;0.911054813469461
5172;0.902063749988191
5173;0.672476638298401
5174;0.445440571127916
5175;0.88954073954702
5176;0.95
5177;0.807431876840448
5178;0.702160212594403
5179;0.610065352459787
5180;0.889902022914249
5181;0.834285991961889
5182;0.93014013027471
5183;0.664739490682926
5184;0.05
5185;0.512714235976982
5186;0.931175382839163
5187;0.278771853504804
5188;0.95
5189;0.721944890384422
5190;0.474444866140742
5191;0.71239010384621
5192;0.417800735559523
5193;0.95
5194;0.634949269224531
5195;0.95
5196;0.0713047677137339
5197;0.646688308272362
5198;0.785799493322183
5199;0.95
5200;0.672054145481898
5201;0.873937493409304
5202;0.05
5203;0.38420854259808
5204;0.90333320798739
5205;0.95
5206;0.95
5207;0.95
5208;0.865101476503853
5209;0.945183599483129
5210;0.95
5211;0.763354195181493
5212;0.752545903249914
5213;0.813382152587466
5214;0.847597509910219
5215;0.667603489841043
5216;0.242923165496097
5217;0.549871901039453
5218;0.753819111120224
5219;0.839993402977299
5220;0.932932599092948
5221;0.562864142047808
5222;0.95
5223;0.576196391342704
5224;0.05
5225;0.237334606876684
5226;0.88682682439822
5227;0.832939586504062
5228;0.930119808340284
5229;0.658589296968946
5230;0.05
5231;0.861973672912412
5232;0.864183113267815
5233;0.95
5234;0.251019259309804
5235;0.749147069821158
5236;0.95
5237;0.620463967460303
5238;0.747293019798352
5239;0.734929423910932
5240;0.777947266270793
5241;0.762991978920057
5242;0.90152398173168
5243;0.76180707321037
5244;0.78764076123078
5245;0.403936998996584
5246;0.943429049033011
5247;0.611827026114236
5248;0.49456668434827
5249;0.106308553086173
5250;0.906038521991847
5251;0.76449690655951
5252;0.70416166447332
5253;0.774852145999052
5254;0.95
5255;0.157245529789575
5256;0.7944742136668
5257;0.895299409606662
5258;0.836024795067014
5259;0.887747692088436
5260;0.287840559329708
5261;0.711709382465864
5262;0.634416467678899
5263;0.387111493740268
5264;0.95
5265;0.928432368801117
5266;0.932589597148424
5267;0.729265331725949
5268;0.850680693567034
5269;0.94742279480891
5270;0.95
5271;0.859522530712484
5272;0.658403503542316
5273;0.41450095186293
5274;0.817187682214839
5275;0.105178665320083
5276;0.816757116813911
5277;0.43884383419874
5278;0.95
5279;0.95
5280;0.614060613999794
5281;0.709562224092135
5282;0.95
5283;0.491648067153636
5284;0.112538283377591
5285;0.623337427234942
5286;0.801573755137503
5287;0.462275454190106
5288;0.741873575989728
5289;0.859567422480388
5290;0.947639961214786
5291;0.671052358368318
5292;0.728952521669909
5293;0.916492763115833
5294;0.606864139537046
5295;0.702188152322468
5296;0.365929086347853
5297;0.767168610095185
5298;0.742877999648866
5299;0.841636041737133
5300;0.772628864120494
5301;0.593740092354552
5302;0.483319825046019
5303;0.678758756862002
5304;0.626232953655467
5305;0.432226960875209
5306;0.8965179886788
5307;0.95
5308;0.95
5309;0.680194678651771
5310;0.05
5311;0.05
5312;0.393260035164586
5313;0.95
5314;0.735679216806791
5315;0.327942987738787
5316;0.801021127207053
5317;0.227743162609023
5318;0.95
5319;0.95
5320;0.95
5321;0.45067376852283
5322;0.264849058347497
5323;0.94765480381662
5324;0.704457638336332
5325;0.95
5326;0.901336263115296
5327;0.734245876416434
5328;0.729108210841071
5329;0.869682393988996
5330;0.9036605121369
5331;0.95
5332;0.95
5333;0.852044007320499
5334;0.95
5335;0.88674379434426
5336;0.851623072607944
5337;0.614263816294576
5338;0.387183159822778
5339;0.95
5340;0.918074029272906
5341;0.89293901753087
5342;0.742897876888159
5343;0.880364167811076
5344;0.901411312392812
5345;0.364705147563991
5346;0.438104892788585
5347;0.708840037531785
5348;0.95
5349;0.838960300402265
5350;0.95
5351;0.0706497621308496
5352;0.95
5353;0.95
5354;0.715898249831289
5355;0.95
5356;0.906686615299786
5357;0.72029539992623
5358;0.730938106366324
5359;0.941600577266286
5360;0.95
5361;0.95
5362;0.586268629670445
5363;0.602940709335416
5364;0.876584905725017
5365;0.916646639784447
5366;0.402641160806478
5367;0.617280574623665
5368;0.656810347991144
5369;0.468032084974569
5370;0.95
5371;0.95
5372;0.811220794887742
5373;0.0636544233068458
5374;0.827134760224779
5375;0.448938647843769
5376;0.597909572806586
5377;0.906889576362397
5378;0.512173665512478
5379;0.598101302132964
5380;0.370505113890092
5381;0.95
5382;0.445537021908139
5383;0.95
5384;0.764895491767746
5385;0.590275895655858
5386;0.778247454620305
5387;0.95
5388;0.95
5389;0.665527744804108
5390;0.95
5391;0.713835039897533
5392;0.435868874287253
5393;0.716274313573367
5394;0.811476954089792
5395;0.89297581204296
5396;0.428999936784879
5397;0.777216058235527
5398;0.716425909946721
5399;0.924354992379372
5400;0.488901535045906
5401;0.95
5402;0.355708441329367
5403;0.482337076992763
5404;0.95
5405;0.893282435550428
5406;0.95
5407;0.95
5408;0.771223803549453
5409;0.76993650562445
5410;0.819571100053526
5411;0.466565613667342
5412;0.845865239559457
5413;0.242986315734606
5414;0.95
5415;0.516054327610669
5416;0.182979461030885
5417;0.564212892519534
5418;0.857797402538385
5419;0.763507828028082
5420;0.95
5421;0.326687037073951
5422;0.513673073175661
5423;0.95
5424;0.05
5425;0.712059116145501
5426;0.816895311044527
5427;0.923103756897512
5428;0.602575360495289
5429;0.849321101284732
5430;0.606024019575821
5431;0.495402519266033
5432;0.764883576814585
5433;0.897671651567456
5434;0.766664537218529
5435;0.648295950310857
5436;0.95
5437;0.856656079426951
5438;0.867623118847297
5439;0.669065984589199
5440;0.176120103768666
5441;0.95
5442;0.759817595331703
5443;0.877698757809475
5444;0.582179818291434
5445;0.432728495771285
5446;0.683079011968471
5447;0.79790397245425
5448;0.605709469654785
5449;0.920953155216824
5450;0.136448439256035
5451;0.948958081606097
5452;0.831546572406971
5453;0.95
5454;0.736169680056856
5455;0.370692535742978
5456;0.0811511157876695
5457;0.728180903816338
5458;0.358741437318844
5459;0.28113112987326
5460;0.370384116783824
5461;0.90145595510193
5462;0.370527539500231
5463;0.95
5464;0.95
5465;0.782458855676173
5466;0.95
5467;0.761229527907648
5468;0.95
5469;0.95
5470;0.94921551716383
5471;0.791583735023834
5472;0.669948788044056
5473;0.238610076855397
5474;0.817917075201396
5475;0.884205393477343
5476;0.700772681529818
5477;0.940065572794238
5478;0.671884348123006
5479;0.95
5480;0.880683321921424
5481;0.343446533237218
5482;0.95
5483;0.547173639883176
5484;0.378384988100979
5485;0.95
5486;0.95
5487;0.848342933324217
5488;0.799549672119004
5489;0.95
5490;0.669691608930346
5491;0.795566675830688
5492;0.509291050882709
5493;0.95
5494;0.426692948102809
5495;0.674062755462878
5496;0.93212804159641
5497;0.939747234810534
5498;0.747911812300595
5499;0.95
5500;0.366205485059353
5501;0.747941709175923
5502;0.626183869372418
5503;0.403053556527793
5504;0.914437469241156
5505;0.653413925240402
5506;0.95
5507;0.718088866431828
5508;0.408939357957578
5509;0.852030537750976
5510;0.77056462651942
5511;0.229170045490117
5512;0.80247181266262
5513;0.864652326714367
5514;0.437345779966028
5515;0.937031941681534
5516;0.893087593001498
5517;0.437080773880589
5518;0.886496047714479
5519;0.520132478683369
5520;0.755757849190065
5521;0.715877531950068
5522;0.84462609978092
5523;0.796095787425989
5524;0.95
5525;0.05
5526;0.895328622326205
5527;0.944340182782145
5528;0.95
5529;0.549998257101394
5530;0.134656670762687
5531;0.688281371162442
5532;0.862989089824883
5533;0.843039845510439
5534;0.95
5535;0.544171464367748
5536;0.419078454836153
5537;0.564933912411334
5538;0.95
5539;0.744723819129523
5540;0.932712151514158
5541;0.937762348103377
5542;0.899771708073494
5543;0.442525068547064
5544;0.921905828593202
5545;0.524617795421557
5546;0.937291439230647
5547;0.85339040340824
5548;0.663559310664757
5549;0.95
5550;0.651604625621155
5551;0.683022033669917
5552;0.538961161579883
5553;0.95
5554;0.909834364797468
5555;0.929327373977636
5556;0.885406861146953
5557;0.93608878447072
5558;0.701751044583801
5559;0.485437790053456
5560;0.832430139310835
5561;0.95
5562;0.851714590828538
5563;0.95
5564;0.945841194263009
5565;0.95
5566;0.94989539246389
5567;0.704827317290236
5568;0.640388672455468
5569;0.95
5570;0.585040028361139
5571;0.881860975404296
5572;0.95
5573;0.891945415482513
5574;0.271875484394518
5575;0.727602402117134
5576;0.818920141537825
5577;0.767797797797798
5578;0.678605529935195
5579;0.95
5580;0.92708770215649
5581;0.785846794091857
5582;0.95
5583;0.509359016493691
5584;0.802032435524441
5585;0.682525303634075
5586;0.762656115959957
5587;0.60317565667593
5588;0.766406086733686
5589;0.220712185516318
5590;0.712593521058117
5591;0.94641420992356
5592;0.95
5593;0.940599861727702
5594;0.95
5595;0.506250485488861
5596;0.191080282828675
5597;0.403044738427985
5598;0.681855800822861
5599;0.913549379378297
5600;0.712677010991326
5601;0.921742594738505
5602;0.531325764673151
5603;0.925609475379472
5604;0.428025652724298
5605;0.694251588911321
5606;0.72062555905012
5607;0.901493486286509
5608;0.775565914395822
5609;0.841423133455222
5610;0.0929418261879558
5611;0.753850335293594
5612;0.748753976283101
5613;0.828371575901047
5614;0.280601128718624
5615;0.95
5616;0.778596504059095
5617;0.95
5618;0.794465086541156
5619;0.665326819082565
5620;0.799651094086347
5621;0.624729726746625
5622;0.05
5623;0.77143558154193
5624;0.67255707270319
5625;0.782773726887997
5626;0.90141444223881
5627;0.669268481294102
5628;0.921740163553143
5629;0.747290447572177
5630;0.807464477706111
5631;0.95
5632;0.929205165786286
5633;0.710483147638487
5634;0.462226844636947
5635;0.538648798100381
5636;0.893667017558136
5637;0.837192393680862
5638;0.737362618362889
5639;0.85920530902725
5640;0.869767095849609
5641;0.95
5642;0.710818696088543
5643;0.913047810155212
5644;0.95
5645;0.580784716221469
5646;0.836759196319115
5647;0.948734530421807
5648;0.95
5649;0.05
5650;0.197225015925631
5651;0.885510670019219
5652;0.945852156562465
5653;0.519079957607013
5654;0.523821424502442
5655;0.623702841079836
5656;0.71489778235541
5657;0.95
5658;0.948593044951841
5659;0.806547613946992
5660;0.95
5661;0.95
5662;0.797117416386018
5663;0.95
5664;0.758247608294773
5665;0.95
5666;0.95
5667;0.05
5668;0.438599057409488
5669;0.622577869601691
5670;0.95
5671;0.648341102813017
5672;0.95
5673;0.770109341660193
5674;0.95
5675;0.373871498844921
5676;0.739675497052681
5677;0.595314546508793
5678;0.852858630951917
5679;0.567524779675841
5680;0.326381905738844
5681;0.885532754610833
5682;0.824087788450869
5683;0.95
5684;0.479333726880877
5685;0.695732939823675
5686;0.95
5687;0.696514123260856
5688;0.928088483088951
5689;0.822031478172166
5690;0.825235626606157
5691;0.95
5692;0.0626315694312068
5693;0.709556896116518
5694;0.95
5695;0.891355372114209
5696;0.923597898544102
5697;0.768427958424166
5698;0.592724840700254
5699;0.732254800055285
5700;0.801079704662816
5701;0.95
5702;0.840750809525302
5703;0.776777122688494
5704;0.66674640881098
5705;0.595852222997183
5706;0.881552014429899
5707;0.599407335046607
5708;0.852636220940422
5709;0.927722999577508
5710;0.95
5711;0.95
5712;0.9336511224528
5713;0.864477211653131
5714;0.788112262109481
5715;0.791249179278434
5716;0.948532990454629
5717;0.305258681505607
5718;0.872438254179763
5719;0.745677956746737
5720;0.882733250363462
5721;0.878583803715936
5722;0.868032379543842
5723;0.463632336219834
5724;0.765463601325008
5725;0.74795720276707
5726;0.782148195177969
5727;0.384313480862301
5728;0.796474863791566
5729;0.95
5730;0.64438845237939
5731;0.831826002861212
5732;0.265382123171433
5733;0.826748900743485
5734;0.649517233974721
5735;0.710308214842688
5736;0.95
5737;0.840790504950656
5738;0.650252220670806
5739;0.94548382955381
5740;0.618208402458356
5741;0.95
5742;0.95
5743;0.470291610452072
5744;0.339324412693677
5745;0.740769173433546
5746;0.9108767969263
5747;0.596135735557492
5748;0.95
5749;0.522760804708261
5750;0.95
5751;0.922074076462331
5752;0.486057427175861
5753;0.655153792434639
5754;0.593596415277914
5755;0.909196336157401
5756;0.667925132735953
5757;0.95
5758;0.95
5759;0.940307287965955
5760;0.454974932016859
5761;0.948157552186542
5762;0.95
5763;0.628257351943293
5764;0.838732763134928
5765;0.927413589916681
5766;0.95
5767;0.804576524536224
5768;0.829324061094828
5769;0.946264313637812
5770;0.924715444868438
5771;0.480366407703929
5772;0.94507410474445
5773;0.611523133986368
5774;0.715313757503177
5775;0.419640006541088
5776;0.95
5777;0.877129320697193
5778;0.897188552141436
5779;0.822934265163731
5780;0.481073592502993
5781;0.545640554465644
5782;0.95
5783;0.791952247863931
5784;0.856112163971096
5785;0.326403803983937
5786;0.915948581736722
5787;0.475751597885268
5788;0.873740016943139
5789;0.865442724316916
5790;0.95
5791;0.640591121017369
5792;0.0969177943997917
5793;0.639691451048714
5794;0.404518449273996
5795;0.649834906799305
5796;0.0598387051321791
5797;0.895953612410326
5798;0.554090008099483
5799;0.896515501980844
5800;0.73307396013376
5801;0.95
5802;0.837614831677491
5803;0.680446842465233
5804;0.660835284330033
5805;0.574175344097174
5806;0.801330507449884
5807;0.926845991964798
5808;0.95
5809;0.440747146181114
5810;0.95
5811;0.95
5812;0.74627357100143
5813;0.95
5814;0.808702812076928
5815;0.888279450124229
5816;0.614220531659856
5817;0.860952998771809
5818;0.05
5819;0.95
5820;0.283299689756547
5821;0.95
5822;0.770247845214246
5823;0.900609530778378
5824;0.95
5825;0.656885071681091
5826;0.602581618025376
5827;0.06577095227038
5828;0.391713830877082
5829;0.95
5830;0.200178551500949
5831;0.746160947215868
5832;0.524898252471833
5833;0.95
5834;0.64432309849909
5835;0.626648964635399
5836;0.753052643074065
5837;0.309340553494644
5838;0.800363076689303
5839;0.829010842431222
5840;0.611463180383112
5841;0.546180050782543
5842;0.722435234164942
5843;0.586079874010783
5844;0.930500486058108
5845;0.824741372912442
5846;0.95
5847;0.78253713504893
5848;0.796817585619316
5849;0.95
5850;0.95
5851;0.60357063346634
5852;0.642699682575425
5853;0.566804710879751
5854;0.938376930084993
5855;0.05
5856;0.468527271605881
5857;0.95
5858;0.505051798425606
5859;0.519232045104345
5860;0.687809142458758
5861;0.694476644777452
5862;0.736748907528755
5863;0.0968999001216751
5864;0.460712520801024
5865;0.310843799420711
5866;0.933343054323144
5867;0.45227415636135
5868;0.95
5869;0.95
5870;0.95
5871;0.609890595161764
5872;0.54625275131623
5873;0.71436127733297
5874;0.805787855084261
5875;0.760962787326168
5876;0.702346715062559
5877;0.925901443427127
5878;0.95
5879;0.783564568194536
5880;0.555399407992815
5881;0.56645510331358
5882;0.760292062217522
5883;0.665601502346391
5884;0.919813656213159
5885;0.846263674886026
5886;0.839536226616041
5887;0.53187054646796
5888;0.659710659606772
5889;0.900464714389692
5890;0.721678513742045
5891;0.863344590112384
5892;0.871842467087614
5893;0.937580081767333
5894;0.777348547530342
5895;0.95
5896;0.727196144419354
5897;0.712962801789413
5898;0.827534592168628
5899;0.732945208600169
5900;0.847763798769594
5901;0.95
5902;0.608901877656163
5903;0.760337414102731
5904;0.570448659429468
5905;0.215326020199263
5906;0.848568821523666
5907;0.897778622964084
5908;0.706553303799128
5909;0.95
5910;0.76305771195893
5911;0.487125031532108
5912;0.847573702197355
5913;0.864710822179816
5914;0.19079546522456
5915;0.05
5916;0.435956709385268
5917;0.95
5918;0.828471842529303
5919;0.95
5920;0.766870663212127
5921;0.95
5922;0.901633973117625
5923;0.358139545737762
5924;0.663166428294706
5925;0.95
5926;0.82633464700319
5927;0.71364034801865
5928;0.95
5929;0.713623323704224
5930;0.924343029702262
5931;0.493360411140584
5932;0.896676664241626
5933;0.95
5934;0.95
5935;0.0692114711722558
5936;0.838348594440718
5937;0.678135721536814
5938;0.673777516838663
5939;0.766192571147029
5940;0.592230504100379
5941;0.574491756852432
5942;0.95
5943;0.87349258423918
5944;0.95
5945;0.923052122655482
5946;0.773826678869265
5947;0.879646979668676
5948;0.521772448437024
5949;0.95
5950;0.95
5951;0.720099679900922
5952;0.836994464160631
5953;0.689353185668214
5954;0.751710883308852
5955;0.927608394589431
5956;0.827123757010063
5957;0.95
5958;0.901837987280175
5959;0.768965068391443
5960;0.95
5961;0.575262305192357
5962;0.510840480298279
5963;0.929783173848111
5964;0.891411471347025
5965;0.526775439738492
5966;0.672763554052854
5967;0.304320627477893
5968;0.95
5969;0.854674075040227
5970;0.615196339490259
5971;0.843526840937777
5972;0.717875618252033
5973;0.95
5974;0.713896983836285
5975;0.95
5976;0.881751654004245
5977;0.943369145926999
5978;0.598949609008534
5979;0.05
5980;0.902377433431054
5981;0.95
5982;0.696392801334019
5983;0.804544876824969
5984;0.747768463628259
5985;0.179228723246003
5986;0.72606463915164
5987;0.95
5988;0.630143302611494
5989;0.893832753307861
5990;0.721978607988925
5991;0.831091610079478
5992;0.364008121161099
5993;0.627565568897446
5994;0.438219776575981
5995;0.937898042053095
5996;0.696842134496144
5997;0.95
5998;0.523580589099367
5999;0.806716528351719
6000;0.65793510846421